Species,ID,Mass,SVL,BL,Arm_Length,Leg_Length,Hand_Area,Foot_Area,Trial,Date,Calibration,Frame_Rate,Decimation,Incline,Speed,Hind_Stride_Length,Fore_Stride_Length,Fore_Duty_Factor,Hind_Duty_Factor,Fore_Stride_Dur,Hind_Stride_Dur,Fore_Stride_Freq,Hind_Stride_Freq,Hand_Spread,Foot_Spread
Aneides hardii,Ahar07,1.15,4.05,8,0.65418274,0.677061581,0.05012,0.09343,Ahar07_45deg04,11/15/23,231115_Calib11,400,1,45,2.048290938,1.750446695,1.741657143,0.872093023,0.895184136,0.86,0.8825,1.162790698,1.133144476,105.371,129.14
Aneides hardii,Ahar07,1.15,4.05,8,0.654445567,0.681866481,0.05012,0.09343,Ahar07_45deg06,11/15/23,231115_Calib11,400,1,45,2.118518138,1.71634349,1.613357132,0.876470588,0.872403561,0.85,0.8425,1.176470588,1.18694362,103.141,126.321
Aneides hardii,Ahar07,1.15,4.05,8,0.654638364,0.67978754,0.05012,0.09343,Ahar07_45deg07,11/15/23,231115_Calib11,400,1,45,2.243910852,1.65478192,1.708192557,0.848580442,0.879365079,0.7925,0.7875,1.261829653,1.26984127,114.726,126.793
Aneides hardii,Ahar07,0.95,4.05,8,0.649042216,0.68876669,0.05012,0.09343,Ahar07_80deg01,12/12/23,231212_Calib01,400,1,80,0.418638915,1.237784397,1.150055315,0.942760943,0.944736842,2.97,2.85,0.336700337,0.350877193,94.405,108.112
Aneides hardii,Ahar07,0.95,4.05,8,0.646813774,0.682022732,0.05012,0.09343,Ahar07_80deg02,12/12/23,231212_Calib01,400,1,80,0.515458061,1.595537536,1.382395525,0.934412266,0.94292804,2.935,3.0225,0.340715503,0.330851944,98.935,105.016
Aneides hardii,Ahar07,0.95,4.05,8,0.657767246,0.698146892,0.05012,0.09343,Ahar07_80deg05,12/12/23,231212_Calib01,400,1,80,1.004848655,1.791175079,1.737393223,0.892597968,0.912552891,1.7225,1.7725,0.580551524,0.564174894,92.647,111.557
Aneides hardii,Ahar07,1.2,4.05,8,0.646218515,0.68101856,0.05012,0.09343,Ahar07_80deg07,1/23/24,240123_Calib01,400,1,80,0.494278854,1.535420008,1.492313138,0.935626102,0.9524618,2.835,2.945,0.352733686,0.339558574,102.864,113.968
Aneides hardii,Ahar07,1.2,4.05,8,0.656648146,0.686954162,0.05012,0.09343,Ahar07_80deg08,1/23/24,240123_Calib01,400,1,80,0.630883786,1.601114406,1.391607984,0.922912206,0.933045356,2.335,2.315,0.428265525,0.431965443,105.637,109.701
Aneides hardii,Ahar07,1.08,4.05,8,0.666284385,0.694136165,0.05012,0.09343,Ahar07_Flat01,11/22/23,231122_Calib05,400,1,0,1.581638932,1.71750645,1.750451968,0.881670534,0.92081448,1.0775,1.105,0.928074246,0.904977376,108.323,121.588
Aneides hardii,Ahar07,1.08,4.05,8,0.669279258,0.685960699,0.05012,0.09343,Ahar07_Flat02,11/22/23,231122_Calib05,400,1,0,1.882867172,1.562784925,1.625398158,0.873529412,0.907042254,0.85,0.8875,1.176470588,1.126760563,99.122,123.462
Aneides hardii,Ahar07,1.08,4.05,8,0.662206364,0.694314228,0.05012,0.09343,Ahar07_Flat04,11/22/23,231122_Calib05,400,1,0,2.735401255,1.806430693,1.71905418,0.81027668,0.888030888,0.6325,0.6475,1.581027668,1.544401544,109.393,127.518
Aneides hardii,Ahar07,1.08,4.05,8,0.655550981,0.696838343,0.05012,0.09343,Ahar07_Flat05,11/22/23,231122_Calib05,400,1,0,3.770025053,1.936205821,2.093363998,0.809302326,0.869369369,0.5375,0.555,1.860465116,1.801801802,116.876,127.319
Aneides hardii,Ahar07,1.08,4.05,8,0.676692773,0.686001877,0.05012,0.09343,Ahar07_Flat06,11/22/23,231122_Calib05,400,1,0,2.631035169,1.737030603,1.885268296,0.833333333,0.885017422,0.69,0.7175,1.449275362,1.393728223,104.717,121.535
Aneides hardii,Ahar08,2.1,5.35,10.2,0.806507427,0.804373784,0.09638,0.16922,Ahar08_45deg02,11/6/23,231106_Calib02,400,1,45,1.849873306,2.167451068,2.476894567,0.867307692,0.883168317,1.3,1.2625,0.769230769,0.792079208,92.81,91.413
Aneides hardii,Ahar08,2.1,5.35,10.2,0.782356441,0.81681043,0.09638,0.16922,Ahar08_45deg03,11/6/23,231106_Calib02,400,1,45,2.091265888,2.34053843,2.466894509,0.872881356,0.889583333,1.18,1.2,0.847457627,0.833333333,91.988,96.321
Aneides hardii,Ahar08,2.1,5.35,10.2,0.778869345,0.814011216,0.09638,0.16922,Ahar08_45deg04,11/6/23,231106_Calib02,400,1,45,2.070299267,2.399417913,2.370026896,0.88,0.882716049,1.1875,1.215,0.842105263,0.823045267,94.598,98.612
Aneides hardii,Ahar08,2.1,5.35,10.2,0.791855759,0.820844678,0.09638,0.16922,Ahar08_45deg05,11/6/23,231106_Calib02,400,1,45,2.299091053,2.481336779,2.432471926,0.834090909,0.863741339,1.1,1.0825,0.909090909,0.923787529,100.679,99.928
Aneides hardii,Ahar08,2.1,5.35,10.2,0.783769604,0.811819075,0.09638,0.16922,Ahar08_45deg06,11/6/23,231106_Calib02,400,1,45,2.161291306,2.453030014,2.544508472,0.854771784,0.872527473,1.205,1.1375,0.829875519,0.879120879,99.498,95.794
Aneides hardii,Ahar08,1.94,5.35,10.2,0.798846038,0.838465145,0.09638,0.16922,Ahar08_80deg01,1/27/24,240127_Calib04,400,1,80,0.617967411,1.830543123,1.885682211,0.941533789,0.947449768,3.2925,3.235,0.303720577,0.309119011,97.018,92.319
Aneides hardii,Ahar08,1.94,5.35,10.2,0.794040536,0.84295609,0.09638,0.16922,Ahar08_80deg02,1/27/24,240127_Calib04,400,1,80,0.628870293,1.918042656,1.998512159,0.941982272,0.93683347,3.1025,3.0475,0.322320709,0.328137818,87.53,98.429
Aneides hardii,Ahar08,1.94,5.35,10.2,0.801448161,0.84453831,0.09638,0.16922,Ahar08_80deg04,1/27/24,240127_Calib04,400,1,80,0.649497358,1.931251419,2.080736674,0.923577236,0.943933054,3.075,2.9875,0.325203252,0.334728033,96.085,88.778
Aneides hardii,Ahar08,1.86,5.35,10.2,0.793203783,0.833979638,0.09638,0.16922,Ahar08_80deg05,2/2/24,240202_Calib01,400,1,80,0.694593188,1.797843695,1.959115966,0.924865832,0.933891993,2.795,2.685,0.357781753,0.372439479,87.689,96.554
Aneides hardii,Ahar08,1.92,5.35,10.2,0.819723053,0.857145236,0.09638,0.16922,Ahar08_80deg06,2/6/24,240206_Calib02,400,1,80,0.402637756,1.850589129,1.74273953,0.972929074,0.959488273,4.6175,4.69,0.216567407,0.213219616,94.252,91.195
Aneides hardii,Ahar08,2.11,5.35,10.2,0.855608492,0.869844357,0.09638,0.16922,Ahar08_Flat02,11/22/23,231122_Calib03,400,1,0,2.929955032,2.6070351,2.450571662,0.844827586,0.869209809,0.87,0.9175,1.149425287,1.089918256,106.007,108.304
Aneides hardii,Ahar08,2.11,5.35,10.2,0.853897524,0.870716817,0.09638,0.16922,Ahar08_Flat03,11/22/23,231122_Calib03,400,1,0,2.134990864,2.366219271,2.277069057,0.869757174,0.877995643,1.1325,1.1475,0.883002208,0.871459695,97.652,105.711
Aneides hardii,Ahar08,2.11,5.35,10.2,0.84336056,0.873091305,0.09638,0.16922,Ahar08_Flat04,11/22/23,231122_Calib03,400,1,0,1.714806456,2.359122388,2.351710238,0.877224199,0.88556338,1.405,1.42,0.711743772,0.704225352,101.248,104.413
Aneides hardii,Ahar08,2.11,5.35,10.2,0.855617719,0.871712784,0.09638,0.16922,Ahar08_Flat05,11/22/23,231122_Calib03,400,1,0,2.632371855,2.74908663,2.703917247,0.821705426,0.871194379,0.9675,1.0675,1.033591731,0.93676815,98.596,96.366
Aneides hardii,Ahar08,2.11,5.35,10.2,0.841906019,0.876650781,0.09638,0.16922,Ahar08_Flat06,11/22/23,231122_Calib03,400,1,0,3.198490111,2.704176989,2.552445637,0.816023739,0.850299401,0.8425,0.835,1.18694362,1.19760479,109.097,102.856
Aneides hardii,Ahar08,2,5.35,10.2,0.826050763,0.83899978,0.09638,0.16922,Ahar08_Vert04,12/9/23,231209_Calib02,400,1,90,0.40442716,1.482017216,1.790245319,0.969298246,0.963636364,3.99,4.125,0.250626566,0.242424242,96.459,89.462
Aneides hardii,Ahar08,1.65,5.35,10.2,0.794746226,0.797430081,0.09638,0.16922,Ahar08_Vert05,5/9/24,240509_Calib06,400,1,90,0.347895698,1.496429869,1.550980375,0.967045455,0.971064815,4.4,4.32,0.227272727,0.231481481,90.196,89.637
Aneides hardii,Ahar09,3.2,5.8,10.6,0.842891606,0.863408979,0.10577,0.18441,Ahar09_45deg01,11/6/23,231106_Calib02,400,1,45,1.21552479,2.153136622,2.298393365,0.901798064,0.919463087,1.8075,1.8625,0.553250346,0.536912752,95.868,100.933
Aneides hardii,Ahar09,3.2,5.8,10.6,0.830608155,0.836169261,0.10577,0.18441,Ahar09_45deg02,11/6/23,231106_Calib02,400,1,45,1.115178807,2.100320286,2.183844136,0.923273657,0.917602996,1.955,2.0025,0.511508951,0.49937578,97.359,104.922
Aneides hardii,Ahar09,3.2,5.8,10.6,0.847286658,0.86794453,0.10577,0.18441,Ahar09_45deg04,11/6/23,231106_Calib02,400,1,45,1.520398205,2.269785072,2.298046888,0.871452421,0.907251265,1.4975,1.4825,0.667779633,0.674536256,97.485,102.995
Aneides hardii,Ahar09,3.2,5.8,10.6,0.836767889,0.864345821,0.10577,0.18441,Ahar09_45deg05,11/6/23,231106_Calib02,400,1,45,1.088336606,2.179185661,2.057037978,0.902187902,0.91025641,1.9425,1.95,0.514800515,0.512820513,91.982,98.595
Aneides hardii,Ahar09,3.2,5.8,10.6,0.83765103,0.869211579,0.10577,0.18441,Ahar09_45deg06,11/6/23,231106_Calib02,400,1,45,1.325285048,2.331359338,2.156465757,0.905766526,0.908827786,1.7775,1.7275,0.562587904,0.578871201,96.434,107.363
Aneides hardii,Ahar09,2.97,5.8,10.6,0.872283541,0.919921163,0.10577,0.18441,Ahar09_80deg01,2/6/24,240206_Calib02,400,1,80,0.290850916,1.415925889,1.588914477,0.973015873,0.96680286,4.725,4.895,0.211640212,0.204290092,100.993,96.546
Aneides hardii,Ahar09,3.07,5.8,10.6,0.891621748,0.922837728,0.10577,0.18441,Ahar09_80deg02,2/12/24,240212_Calib02,400,1,80,0.259353938,1.345824798,1.364405571,0.980502822,0.97250699,4.8725,5.365,0.205233453,0.18639329,85.694,98.057
Aneides hardii,Ahar09,3.07,5.8,10.6,0.886617533,0.924207349,0.10577,0.18441,Ahar09_80deg03,2/12/24,240212_Calib02,400,1,80,0.358342196,1.399600967,1.569059477,0.974264706,0.96966161,4.08,4.285,0.245098039,0.233372229,99.425,102.22
Aneides hardii,Ahar09,2.95,5.8,10.6,0.86130474,0.916403396,0.10577,0.18441,Ahar09_80deg04,2/17/24,240217_Calib02,400,1,80,0.359681084,1.80641789,1.389472405,0.972727273,0.959951456,3.85,4.12,0.25974026,0.242718447,94.449,104.109
Aneides hardii,Ahar09,2.92,5.8,10.6,0.86007407,0.919975662,0.10577,0.18441,Ahar09_80deg05,2/29/24,240229_Calib01,400,1,80,0.353394672,1.716844909,1.629335237,0.97097325,0.962032384,4.3925,4.4775,0.227660785,0.223338917,100.045,104.611
Aneides hardii,Ahar09,3.14,5.8,10.6,0.903996159,0.915671915,0.10577,0.18441,Ahar09_Flat01,11/22/23,231122_Calib03,400,1,0,1.974178306,2.033063298,2.245523436,0.856115108,0.885321101,1.0425,1.09,0.959232614,0.917431193,102.165,115.844
Aneides hardii,Ahar09,3.14,5.8,10.6,0.908515816,0.933239237,0.10577,0.18441,Ahar09_Flat02,11/22/23,231122_Calib03,400,1,0,1.901324785,2.230741915,2.256441627,0.848758465,0.882863341,1.1075,1.1525,0.902934537,0.867678959,98.857,114.728
Aneides hardii,Ahar09,3.14,5.8,10.6,0.906185719,0.927744141,0.10577,0.18441,Ahar09_Flat03,11/22/23,231122_Calib03,400,1,0,2.619747653,2.245368924,2.190142327,0.824615385,0.859872611,0.8125,0.785,1.230769231,1.27388535,103.188,114.055
Aneides hardii,Ahar09,3.14,5.8,10.6,0.891856573,0.918438606,0.10577,0.18441,Ahar09_Flat05,11/22/23,231122_Calib03,400,1,0,2.233920848,2.259476902,2.330245595,0.876606684,0.888888889,0.9725,1.0575,1.028277635,0.945626478,101.926,109.499
Aneides hardii,Ahar09,3.14,5.8,10.6,0.910727786,0.930495082,0.10577,0.18441,Ahar09_Flat06,11/22/23,231122_Calib03,400,1,0,3.464825911,2.483120959,2.306530128,0.854477612,0.837735849,0.67,0.6625,1.492537313,1.509433962,108.696,119.314
Aneides hardii,Ahar10,1.23,4.45,7.9,0.695309234,0.699977744,0.05679,0.09875,Ahar10_45deg02,11/15/23,231115_Calib11,400,1,45,1.487197541,1.692263509,1.907747153,0.844492441,0.921775899,1.1575,1.1825,0.863930886,0.845665962,96.219,108.941
Aneides hardii,Ahar10,1.23,4.45,7.9,0.695678329,0.699280928,0.05679,0.09875,Ahar10_45deg03,11/15/23,231115_Calib11,400,1,45,2.363013017,1.93297782,1.758348896,0.892405063,0.885093168,0.79,0.805,1.265822785,1.242236025,95.906,109.995
Aneides hardii,Ahar10,1.23,4.45,7.9,0.692112934,0.697088265,0.05679,0.09875,Ahar10_45deg05,11/15/23,231115_Calib11,400,1,45,2.222225491,1.756739494,1.68217828,0.902208202,0.910493827,0.7925,0.81,1.261829653,1.234567901,95.977,101.16
Aneides hardii,Ahar10,1.23,4.45,7.9,0.690616775,0.697344006,0.05679,0.09875,Ahar10_45deg06,11/15/23,231115_Calib11,400,1,45,2.307612391,1.679603866,1.645502217,0.878892734,0.89,0.7225,0.75,1.384083045,1.333333333,102.942,99.298
Aneides hardii,Ahar10,1.23,4.45,7.9,0.70424454,0.705245677,0.05679,0.09875,Ahar10_45deg07,11/15/23,231115_Calib11,400,1,45,3.562108122,2.027938991,1.783437378,0.849315068,0.855855856,0.5475,0.555,1.826484018,1.801801802,96.254,110.335
Aneides hardii,Ahar10,1.03,4.45,7.9,0.70157363,0.717153619,0.05679,0.09875,Ahar10_80deg01,12/11/23,231211_Calib06,400,1,80,0.630671082,1.363130278,1.28252483,0.944700461,0.942372881,2.17,2.2125,0.460829493,0.451977401,92.034,93.868
Aneides hardii,Ahar10,1.03,4.45,7.9,0.714002209,0.726741429,0.05679,0.09875,Ahar10_80deg02,12/11/23,231211_Calib06,400,1,80,0.67526402,1.277998727,1.23870362,0.956949569,0.93957346,2.0325,2.11,0.49200492,0.473933649,85.518,97.812
Aneides hardii,Ahar10,1.03,4.45,7.9,0.693218418,0.734845845,0.05679,0.09875,Ahar10_80deg03,12/11/23,231211_Calib06,400,1,80,0.579271384,1.42199573,1.294395632,0.958543984,0.951425554,2.4725,2.3675,0.404448938,0.422386484,85.086,92.848
Aneides hardii,Ahar10,1.03,4.45,7.9,0.693159237,0.73363499,0.05679,0.09875,Ahar10_80deg04,12/11/23,231211_Calib06,400,1,80,0.603039557,1.325712969,1.24786898,0.936241611,0.935414424,2.235,2.3225,0.447427293,0.430570506,87.793,93.207
Aneides hardii,Ahar10,1.03,4.45,7.9,0.711658815,0.72329394,0.05679,0.09875,Ahar10_80deg05,12/11/23,231211_Calib06,400,1,80,0.4529227,1.198271942,1.248674872,0.973708069,0.962897527,2.7575,2.83,0.362647325,0.35335689,89.733,87.013
Aneides hardii,Ahar10,1.13,4.45,7.9,0.704389922,0.715880523,0.05679,0.09875,Ahar10_Flat02,11/22/23,231122_Calib05,400,1,0,2.599634902,1.675677306,1.627805214,0.869402985,0.906976744,0.67,0.645,1.492537313,1.550387597,94.646,122.656
Aneides hardii,Ahar10,1.13,4.45,7.9,0.703888841,0.707241066,0.05679,0.09875,Ahar10_Flat04,11/22/23,231122_Calib05,400,1,0,4.53280085,2.084175137,2.150411095,0.824858757,0.85,0.4425,0.45,2.259887006,2.222222222,102.165,124.044
Aneides hardii,Ahar10,1.13,4.45,7.9,0.705801175,0.715688101,0.05679,0.09875,Ahar10_Flat05,11/22/23,231122_Calib05,400,1,0,3.083255931,1.998111151,1.756635908,0.830578512,0.859437751,0.605,0.6225,1.652892562,1.606425703,101.361,118.984
Aneides hardii,Ahar10,1.13,4.45,7.9,0.705168636,0.710257679,0.05679,0.09875,Ahar10_Flat06,11/22/23,231122_Calib05,400,1,0,2.14910204,1.667705412,1.742165289,0.866043614,0.886153846,0.8025,0.8125,1.246105919,1.230769231,99.266,117.754
Aneides hardii,Ahar10,1.13,4.45,7.9,0.714373332,0.714011974,0.05679,0.09875,Ahar10_Flat07,11/22/23,231122_Calib05,400,1,0,3.208466984,1.756646331,1.61453988,0.858490566,0.891891892,0.53,0.555,1.886792453,1.801801802,100.591,109.654
Aneides lugubris,Alug01,0.44,2.9,5,0.627729011,0.643281314,0.046,0.07647,Alug01_45deg01,4/16/24,240416_Calib01,400,1,45,3.232675075,2.078694029,2.04325006,0.828793774,0.810909091,0.6425,0.6875,1.556420233,1.454545455,98.004,116.622
Aneides lugubris,Alug01,0.44,2.9,5,0.609626974,0.644728845,0.046,0.07647,Alug01_45deg02,4/16/24,240416_Calib01,400,1,45,4.707074463,2.237254379,2.189186773,0.803030303,0.796875,0.495,0.48,2.02020202,2.083333333,110.319,112.131
Aneides lugubris,Alug01,0.44,2.9,5,0.622559705,0.641133551,0.046,0.07647,Alug01_45deg04,4/16/24,240416_Calib01,400,1,45,2.368249876,1.96980219,1.881323244,0.86746988,0.814285714,0.83,0.875,1.204819277,1.142857143,106.866,116.758
Aneides lugubris,Alug01,0.44,2.9,5,0.609595011,0.637860261,0.046,0.07647,Alug01_45deg05,4/16/24,240416_Calib01,400,1,45,2.752363857,2.122935672,2.137033664,0.816199377,0.803278689,0.8025,0.7625,1.246105919,1.31147541,113.246,123.145
Aneides lugubris,Alug01,0.44,2.9,5,0.618218873,0.64029823,0.046,0.07647,Alug01_45deg06,4/16/24,240416_Calib01,400,1,45,2.729976923,1.988988965,2.019200304,0.802675585,0.845360825,0.7475,0.7275,1.337792642,1.374570447,112.472,122.347
Aneides lugubris,Alug01,0.45,2.9,5,0.6165264,0.648258735,0.046,0.07647,Alug01_80deg01,4/22/24,240422_Calib03,400,1,80,1.862049367,1.642287648,1.735449688,0.909090909,0.864788732,0.935,0.8875,1.069518717,1.126760563,100.41,122.022
Aneides lugubris,Alug01,0.45,2.9,5,0.604166487,0.636039683,0.046,0.07647,Alug01_80deg02,4/22/24,240422_Calib03,400,1,80,1.812217024,1.865673183,1.869075374,0.8647343,0.825327511,1.035,1.145,0.966183575,0.873362445,99.576,125.494
Aneides lugubris,Alug01,0.45,2.9,5,0.612293421,0.644779398,0.046,0.07647,Alug01_80deg03,4/22/24,240422_Calib03,400,1,80,1.51769367,1.752407605,1.673612855,0.871794872,0.831896552,1.17,1.16,0.854700855,0.862068966,104.603,126.857
Aneides lugubris,Alug01,0.45,2.9,5,0.615229805,0.619268219,0.046,0.07647,Alug01_80deg04,4/22/24,240422_Calib03,400,1,80,1.583001528,1.758607969,1.650563635,0.898190045,0.871910112,1.105,1.1125,0.904977376,0.898876404,96.806,123.077
Aneides lugubris,Alug01,0.45,2.9,5,0.607598407,0.640091058,0.046,0.07647,Alug01_80deg06,4/22/24,240422_Calib03,400,1,80,1.597506556,1.694989897,1.568304049,0.909512761,0.849894292,1.0775,1.1825,0.928074246,0.845665962,95.63,126.546
Aneides lugubris,Alug01,0.46,2.9,5,0.579973261,0.620551961,0.046,0.07647,Alug01_Flat01,4/9/24,240409_Calib01,400,1,0,3.319773111,2.088554535,1.927446242,0.819327731,0.803212851,0.595,0.6225,1.680672269,1.606425703,115.538,136.375
Aneides lugubris,Alug01,0.46,2.9,5,0.585198495,0.61360604,0.046,0.07647,Alug01_Flat02,4/9/24,240409_Calib01,400,1,0,2.81028888,2.035804707,1.88324254,0.826989619,0.847750865,0.7225,0.7225,1.384083045,1.384083045,112.583,125.281
Aneides lugubris,Alug01,0.46,2.9,5,0.598708626,0.611301888,0.046,0.07647,Alug01_Flat03,4/9/24,240409_Calib01,400,1,0,2.79384347,2.003734853,1.902800725,0.840677966,0.856115108,0.7375,0.695,1.355932203,1.438848921,113.237,127.773
Aneides lugubris,Alug01,0.46,2.9,5,0.608216255,0.633298645,0.046,0.07647,Alug01_Flat05,4/10/24,240410_Calib02,400,1,0,3.972306495,2.129804045,2.04649874,0.808888889,0.803827751,0.5625,0.5225,1.777777778,1.913875598,117.462,129.844
Aneides lugubris,Alug01,0.46,2.9,5,0.616299386,0.609865095,0.046,0.07647,Alug01_Flat06,4/10/24,240410_Calib02,400,1,0,2.852603312,1.950285284,1.991563694,0.856115108,0.809352518,0.695,0.695,1.438848921,1.438848921,108.345,122.595
Aneides lugubris,Alug01,0.46,2.9,5,0.602869588,0.654942845,0.046,0.07647,Alug01_Vert01,5/3/24,240503_Calib08,400,1,90,1.204867022,1.591764089,1.34670654,0.93697479,0.854251012,1.19,1.235,0.840336134,0.809716599,102.729,121.708
Aneides lugubris,Alug01,0.46,2.9,5,0.598489357,0.642524399,0.046,0.07647,Alug01_Vert02,5/3/24,240503_Calib08,400,1,90,1.291088058,1.596757681,1.549848711,0.918811881,0.849894292,1.2625,1.1825,0.792079208,0.845665962,99.329,127.38
Aneides lugubris,Alug01,0.46,2.9,5,0.612462767,0.626581289,0.046,0.07647,Alug01_Vert03,5/3/24,240503_Calib08,400,1,90,0.945446703,1.445002111,1.44101048,0.935240964,0.900459418,1.66,1.6325,0.602409639,0.612557427,106.152,117.74
Aneides lugubris,Alug01,0.46,2.9,5,0.611790387,0.623968014,0.046,0.07647,Alug01_Vert04,5/3/24,240503_Calib08,400,1,90,0.975293022,1.352893756,1.4704069,0.932676519,0.915824916,1.5225,1.485,0.65681445,0.673400673,104.652,120.325
Aneides lugubris,Alug01,0.46,2.9,5,0.60551723,0.630589944,0.046,0.07647,Alug01_Vert05,5/3/24,240503_Calib08,400,1,90,1.022680653,1.468981682,1.587530681,0.922697368,0.926229508,1.52,1.525,0.657894737,0.655737705,102.476,130.988
Aneides lugubris,Alug02,5.82,6.8,11.5,1.17188634,1.248699791,0.2116,0.37456,Alug02_45deg01,4/18/24,240418_Calib02,400,1,45,2.626118591,3.800191385,3.669047879,0.884476534,0.905405405,1.385,1.48,0.722021661,0.675675676,99.855,123.653
Aneides lugubris,Alug02,5.82,6.8,11.5,1.142800231,1.257585413,0.2116,0.37456,Alug02_45deg02,4/18/24,240418_Calib02,400,1,45,2.820763999,3.749583477,3.477799663,0.886051081,0.911025145,1.2725,1.2925,0.785854617,0.773694391,97.037,123.324
Aneides lugubris,Alug02,5.82,6.8,11.5,1.161686504,1.268075024,0.2116,0.37456,Alug02_45deg03,4/18/24,240418_Calib02,400,1,45,3.380011984,3.972016725,3.676087682,0.842342342,0.885529158,1.11,1.1575,0.900900901,0.863930886,108.201,127.734
Aneides lugubris,Alug02,5.82,6.8,11.5,1.150359146,1.241073986,0.2116,0.37456,Alug02_45deg05,4/18/24,240418_Calib02,400,1,45,2.843486741,3.770444318,3.933853211,0.87544484,0.907272727,1.405,1.375,0.711743772,0.727272727,99.207,129.552
Aneides lugubris,Alug02,5.82,6.8,11.5,1.157072348,1.26772736,0.2116,0.37456,Alug02_45deg06,4/18/24,240418_Calib02,400,1,45,3.55363944,3.968245515,4.14578755,0.836909871,0.890380313,1.165,1.1175,0.858369099,0.894854586,100.092,123.155
Aneides lugubris,Alug02,6.35,6.8,11.5,1.157938119,1.235249255,0.2116,0.37456,Alug02_80deg01,4/27/24,240427_Calib11,400,1,80,2.274298676,3.514688392,3.310195948,0.914012739,0.909509202,1.57,1.63,0.636942675,0.613496933,94.295,118.704
Aneides lugubris,Alug02,6.35,6.8,11.5,1.148818661,1.256123032,0.2116,0.37456,Alug02_80deg02,4/27/24,240427_Calib11,400,1,80,2.1987775,3.517317169,3.230196476,0.917460317,0.931089744,1.575,1.56,0.634920635,0.641025641,90.404,119.867
Aneides lugubris,Alug02,6,6.8,11.5,1.180975119,1.23423595,0.2116,0.37456,Alug02_80deg04,4/29/24,240429_Calib09,400,1,80,1.391263716,3.237819516,2.982025221,0.955240175,0.937888199,2.29,2.415,0.436681223,0.414078675,90.038,122.913
Aneides lugubris,Alug02,6,6.8,11.5,1.182380823,1.252517571,0.2116,0.37456,Alug02_80deg05,4/29/24,240429_Calib09,400,1,80,1.473923186,3.570846195,3.738157107,0.896810507,0.935849057,2.665,2.65,0.375234522,0.377358491,102.329,122.376
Aneides lugubris,Alug02,6,6.8,11.5,1.17432721,1.282705108,0.2116,0.37456,Alug02_80deg07,4/29/24,240429_Calib09,400,1,80,1.473210215,3.817494183,3.615989604,0.875717017,0.929990539,2.615,2.6425,0.382409178,0.378429518,91.255,116.193
Aneides lugubris,Alug02,6.18,6.8,11.5,1.190757552,1.27722538,0.2116,0.37456,Alug02_Flat02,4/11/24,240411_Calib02,400,1,0,2.526771273,3.959188901,3.941355084,0.815972222,0.898928025,1.44,1.6325,0.694444444,0.612557427,95.023,115.541
Aneides lugubris,Alug02,6.18,6.8,11.5,1.173745932,1.296673567,0.2116,0.37456,Alug02_Flat03,4/11/24,240411_Calib02,400,1,0,5.519844636,3.940619211,4.238614395,0.813953488,0.861016949,0.7525,0.7375,1.328903654,1.355932203,101.07,129.921
Aneides lugubris,Alug02,6.18,6.8,11.5,1.177796996,1.265894065,0.2116,0.37456,Alug02_Flat04,4/11/24,240411_Calib02,400,1,0,2.52250187,3.560864775,3.761122902,0.84040747,0.905861456,1.4725,1.4075,0.679117148,0.710479574,92.118,121.831
Aneides lugubris,Alug02,6.18,6.8,11.5,1.184701732,1.295782246,0.2116,0.37456,Alug02_Flat05,4/11/24,240411_Calib02,400,1,0,6.065218081,4.428357569,3.876235644,0.802281369,0.841328413,0.6575,0.6775,1.520912548,1.47601476,103.617,119.348
Aneides lugubris,Alug02,6.25,6.8,11.5,1.222036872,1.314471157,0.2116,0.37456,Alug02_Flat06,4/12/24,240412_Calib01,400,1,0,7.221982807,4.20538913,3.850647182,0.834080717,0.867768595,0.5575,0.605,1.793721973,1.652892562,107.289,131.41
Aneides lugubris,Alug02,6.32,6.8,11.5,1.138388454,1.236953255,0.2116,0.37456,Alug02_Vert01,5/9/24,240509_Calib06,400,1,90,1.072780716,3.188455624,2.841040306,0.939447907,0.957317073,2.8075,2.87,0.35618878,0.348432056,89.503,113.772
Aneides lugubris,Alug03,5.82,6.8,11.2,1.211415226,1.26572942,0.22685,0.38723,Alug03_45deg01,4/17/24,240417_Calib05,400,1,45,4.198596111,4.108960598,4.246261558,0.822660099,0.88997555,1.015,1.0225,0.985221675,0.97799511,108.562,118.314
Aneides lugubris,Alug03,5.82,6.8,11.2,1.207802112,1.251468151,0.22685,0.38723,Alug03_45deg02,4/17/24,240417_Calib05,400,1,45,5.16538583,4.018198296,4.320395943,0.804347826,0.879518072,0.805,0.83,1.242236025,1.204819277,104.241,119.529
Aneides lugubris,Alug03,5.82,6.8,11.2,1.208375874,1.265257898,0.22685,0.38723,Alug03_45deg04,4/17/24,240417_Calib05,400,1,45,4.300804127,4.221543536,4.296975478,0.831632653,0.868686869,0.98,0.99,1.020408163,1.01010101,111.317,116.969
Aneides lugubris,Alug03,5.82,6.8,11.2,1.201738026,1.252110959,0.22685,0.38723,Alug03_45deg05,4/17/24,240417_Calib05,400,1,45,6.348177082,4.659883719,4.706969325,0.806896552,0.852842809,0.725,0.7475,1.379310345,1.337792642,108.954,121.735
Aneides lugubris,Alug03,5.82,6.8,11.2,1.217294325,1.268259293,0.22685,0.38723,Alug03_45deg06,4/17/24,240417_Calib05,400,1,45,4.723937271,4.378904404,4.373883126,0.829842932,0.869918699,0.955,0.9225,1.047120419,1.08401084,111.688,122.783
